20161102151459|375|2633|永久这时也发现了我，立即停止了变道，稳在了超车道和行车道中间
20161102151459|375|2634|我猛地打了一把方向，和大金鹿一左一右檫着永久冲了过去
20161102151459|375|2635|那种感受直到今天我还记忆犹新
20161102151459|375|2636|凤凰的刹车确实太棒了，25迈的速度，不但减了速，没有丝毫前后轮抱死和侧滑现象，而且还能打方向
20161102151459|375|2637|这可是我的亲身经历啊
20161102151459|375|2638|4、想拼高速凤凰见谁灭谁我骑过很多车型，也属于爱车一族
20161102151459|375|2639|我家以前还有一辆黑色的２6女式小永久，读中学时骑的
20161102151459|375|2640|根本不能和我的大凤凰相提并论
20161102151459|375|2641|现在我的朋友也都大部分是有车一族，什么捷安特16变速、永久14变速、凤凰18变速、还有豪华大前灯电动车基本含盖了我们这地方现在有代表性的车型
20161102151459|375|2642|这些车我都骑过，而且都比较了解
20161102151459|375|2643|就单从高速表现而言凤凰应该和电动车在同一个档次上，比同级别的车型高出了很大一截
20161102151459|375|2644|25迈以内的车型中能有几辆能在20-21迈的速度上保持良好的操控性能
20161102151459|375|2645|我曾经在机动车道上把一辆电动车超的竖大拇指
20161102151459|375|2646|当时在东门小商品市场前面机动车道上，我被一辆电动车超车
20161102151459|375|2647|当时路况极好，车多人多，红绿灯多，于是乎童心大起，想和他玩玩
20161102151459|375|2648|电动车18迈的速度前进，我没去超车，就是也以18迈的速度隔0.2米跟着他
20161102151459|375|2649|刚开始他还没在意，后来他发现了我
20161102151459|375|2650|大家都是骑车的，应该都知道在行车时有一辆车老是跟在后面不是很爽
20161102151459|375|2651|电动车开始加速了，想甩掉我
20161102151459|375|2652|25迈，我跟了上去，还是保持0.2米的距离
20161102151459|375|2653|这样跑了1分钟
20161102151459|375|2654|电动车又减速到18，我也减，始终保持0.2米的距离
20161102151459|375|2655|就这样20、18、21持续了大约2分钟
20161102151459|375|2656|前方的电动车减速了，打右转向灯靠边停车
20161102151459|375|2657|我开到和他平行看见骑电动车那哥们和我打招呼，伸出了大拇指
20161102151459|375|2658|我也非常友好地回应了他
20161102151459|375|2659|说了这么多凤凰的优点，我也来说说凤凰的不足吧大家经常说的那些小毛病我就不重复了，在这里我想提到一点凤凰让我头痛的问题
20161102151459|375|2660|我是爱赛车之人，对车的灵活轻便有比较高的要求
20161102151459|375|2661|可是凤凰的块头总是让我烦恼
20161102151459|375|2662|不知大家注意到没有，凤凰的车架用的钢管特别厚
20161102151459|375|2663|到停车场经常会被旁边的车卡住出不来
20161102151459|375|2664|开始的时候我还老是怪别人停车太不小心，可是时间长了，我发现好多小永久从来没出现过这样的问题
20161102151459|375|2665|再仔细观察发现，许多凤凰都有这个现象，而其他的车型基本没有此问题
20161102151459|375|2666|所以得出结论--凤凰的车用的钢管太厚比较笨重
20161102151459|375|2667|现在许多自行车厂家都在车体材料上进行减重,以便发挥更大效率,这点凤凰厂家就舍不得进行变革，这点凤凰不厚道，应逐渐改变加强整车性能配置
20161102151459|375|2668|希望厂家出08款的时候能在这方面有所改进
20161102151459|375|2669|这些毛病吧，去换车又不划算，不管它吧弄得有楞各应的上.我个人觉得我对凤凰的铃铛,座位的改装比较满意，花钱不多，可是达到了一定的效果
20161102151459|375|2670|凤凰驱动方式为中置后驱，在快速过弯情况下，容易出现漂移现象，一定要牢记最新的bosch８．０版本的ESP秘诀，在甩尾情况下快速诵读ESP口诀三遍，定能控制好车辆的平衡性
20161102151459|375|2671|1、凤凰自重大，虽然从节约体力角度讲，可能比不上其他车，但是就历次撞击事故结论来看，凤凰还没吃过什么大亏；2、比较保值，残值较高，尤其是最近钢铁涨价，更能体现出凤凰的价值；3首先省油，太省油了，百公里才0个点，一年油钱就把车价补回来了
20161102151459|375|2672|4还是无级变速，没有顿挫感
20161102151459|375|2673|5保养费用特低，根本不用上保险，遇到有个小毛小病的，也不用费劲去什么3S，4S店，找个路边的维修点，甭管原厂件副厂件，换上就成
20161102151459|375|2674|6特别的值得一体的是FH的航空式方向盘，在各种方向盘中很是另类，有点象飞机的驾驶舵，那感觉真是不一样7福利发放
20161102151459|376|2675|现在开的车是QQ车，但自从见了小四后，这些天天天研究小四，钱也准备好了，但随时打电话问小四到没有，都说没有到，这种日子太难等了，度日如?
20161102151459|376|2676|希望各位不要挤在这一时来订车，同时也希望厂家加大生产量，争取让小四的销量排第一
20161102151459|377|2677|RT,拿了驾驶证后没开过一次车，倒车也不熟悉，车怎么开都不知道，考驾照迷迷糊糊的塞钱过的，推个好用够清晰的倒车摄像头
20161102151459|378|2678|谁删了爷的贴他全家不得好死、全家的H7N9，全家得报应、妈得逼
20161102151459|379|2679|80头矮长，尾巴高，看上去与英菲尼迪造型趋势相近，运动感强，风阻小，精神
20161102151459|379|2680|假如就这个造型把车头加高了，你还会喜欢吗
20161102151459|379|2681|假如车头加高，势必会打破整车的协调
20161102151459|379|2682|从这方向看上去，整个腰线向下低，有俯冲之势
20161102151459|379|2683|黄色的区域，好好看看，假设你去看车或者买了车，经常会将手放到什么地方
20161102151459|379|2684|什么样的造型放你的手最舒服
20161102151459|379|2685|如果是直立的或者弧度小的钣金可以容纳你的手吗
20161102151459|379|2686|你甚至可以将胳膊完全放在上面依靠着
20161102151459|379|2687|车头，是不是有奔腾家族基因
20161102151459|379|2688|大灯有人说多一个“尾巴”呵呵那是你不懂，你去看看陆地巡洋舰或者霸道的灯的边界还会故意凸出一部分，记住那不是造型，不是追求造型，为了满足法律法规强行要求的正发光面积，有效发光面积
20161102151459|379|2689|较低的车头，怎样提供进风面积来散热
20161102151459|379|2690|上下是近进气格栅，两者的距离不能小，会把防撞梁漏出来，上进气格栅之所以采用薄薄的横条而不是宽的，呵呵估计是为了进风面积
20161102151459|379|2691|就连下面的格栅也是采用了进风面积最大的网格
20161102151459|379|2692|这个角度，够不够秒杀12-15万的suv
20161102151459|379|2693|如果怀疑，下面分析
20161102151459|379|2694|“X”造型，全球首创，原创吧
20161102151459|379|2695|X通常代表神秘吧
20161102151459|379|2696|而配备一定玩去弧度的镀铬两条，是数学中的“无限”这够不够个性
20161102151459|379|2697|够不够流线
20161102151459|379|2698|够不够
20161102151459|379|2699|那么长的镀铬亮条会多出多少成本
20161102151459|379|2700|再仔细看看，后风挡不仅仅是简单的玻璃，边界用黑色遮挡很大部分区域，上方还有扰流板，扰流板上还有高位刹车灯，同级别的自主车，有几个能提供的，就这后挡风是不是很少见
20161102151459|379|2701|记住少见的东西必然成本高
20161102151459|379|2702|尾灯与侧灯，尾灯上同样有全球首创，原创的设计，你去别的车上找找看能不能找到
20161102151459|379|2703|侧边的小灯是完全镶嵌在保险杠里，这种灯无论是加工还是装配难度是可想而知的，如果尾灯做成一体的那么只需要一个模具可以成型，但这个尾灯起码要三个模具，大灯表面一个，镀铬亮条一个，亮条里面的灯体一个，如果你懂模具，价格你懂得，左右各多出两个模具的
20161102151459|379|2704|再仔细看看
20161102151459|379|2705|下方的灯分上下两部分
20161102151459|379|2706|倒车灯透明镜面加镀铬亮条
20161102151459|379|2707|成本会不会高出一些
20161102151459|379|2708|注意的是侧边的灯法律是没有强行要求的，很多车没有，即使有也是在保险杠下方而不是侧边，而且只是装饰，X80不仅有还能发光
20161102151459|379|2709|看看轮辋，呵呵仔细看细节
20161102151459|379|2710|边界的倒角与棱线是不是十分细致
20161102151459|379|2711|或许它不是最美观但是能看出做的比较认真了，这种复杂的细节不仅对设计工程师是多浪费工时，轮辋制造厂也要在模具上多花很多时间
20161102151459|380|2712|zp19851017“没啊爷生活好家庭好有人疼有人爱上班没事做还能拿你这种白痴消遣找优越感也对现在生活很满意”?查看>>删帖喽，长安在官网更新了，希望广大车友健康平安今天11:24回复帖子?zp19851017，你不是上班不用做事，闲的无聊来消遣人的吗，你那么有空的人怎么老失踪啊，整天在那吹吧，少往自己脸上贴金了，现在像个缩头乌龟一样了，估计又去打扫厕所了吧；你这种烂人就是没事找抽型的，一点素质都没，也不知道你父母怎么养你的，你都不嫌替你父母丢人，你这种人也就只能在网上唧唧歪歪显得自己有多了不起，其实在生活种就那种地位低下，被人使唤，受尽欺负的矮矬子
20161102151459|381|2713|进群请把名字改为车牌号279490753
20161102151459|382|2714|买了一辆小三，没想到真省油，给力
20161102151459|383|2715|唯恐论坛无高潮
20161102151459|383|2716|一帖未毕又一帖
20161102151459|383|2717|先来上图：我的论文截图昨晚上夜班写的：看不懂的耐心看：如饥似渴的要忍住：不懂乱喷的请走开：俺这个22世纪的伟大机械设计师是专门讨论风2的改进技术的，没工夫跟光动嘴不动脑的人扯皮，动不动就乱喷的人，请你们拿出自己的数据和证据，拿不出的，光凭想当然的，找地挖个坑自己跳进去吧
20161102151459|383|2718|***************************************************2013.04.28.补充一些数据，是【152楼】的，贴在这里，专门给奇瑞的工程师看的，希望老尹这个技术狂也能看看，横向比较才有说服力
20161102151459|383|2719|从表观上看，希望今后奇瑞的车子5档推重比都能大于0.10,1档推重比都能大于0.45，中间档的排列遵循y=k/x^a+b这条曲线，x=档位数1-5或6，y=该档位的总速比或档位齿比或推重比，a的取值在0.5-1之间
20161102151459|383|2720|老尹别忘了自己验证一下，看我发现的函数曲线对不对
20161102151459|383|2721|@@@@@@@@@@@@@@@@@@@@@@@@@@@@2013.5.7.再贴新图：《风云2改齿比的几种组合方案及效果》有条件玩改装的朋友可以试一下，主减从QQ6、A1那里找，5档齿轮从A516、老瑞虎1.6、老A316那里找
20161102151459|384|2722|米其林用半个月了快，以前的耐克森总是爱卡小石子这米其林似乎都不怎么会卡，也好看很多了
20161102151459|385|2723|这次因气囊问题全球召回，国内美，中东版怎么办
20161102151459|385|2724|也在召回之列吗
20161102151459|385|2725|绝对不是诋毁帖，，，，，，
20161102151459|386|2726|如题，大家说说3008，会有优惠吗
20161102151459|387|2727|带导航，倒车后视的行车电脑，能装在车载DVD导航一体机的位置上面的
20161102151459|387|2728|就是收音机的位置上面的
20161102151459|387|2729|那位高手推荐一下有什么品牌的
20161102151459|388|2730|日产玛弛1.5易智好像原价8.3现价6.5
20161102151459|388|2731|风云2
20161102151459|388|2732|1.5amt6.3万
20161102151459|389|2733|我看主机的说明书上写着智跑原装MOBIS是支持MP3歌词同步显示的，支持的歌词格式为SMI格式，可是我将MP3和同名的SMI歌词放在同一个文件夹，播放时候不会显示歌词哦
20161102151459|389|2734|求解释
20161102151459|390|2735|本人1月27日接的308（1.6自动风尚型），最近一段时间发现一个新问题，请高手帮忙解答，万分感谢
20161102151459|390|2736|问题如下：停车时挂在P档熄火，后来重新点火启动时挂不进档，任何档都挂不进，再次熄火重启挂档，又恢复正常，请问这种情况正常吗
20161102151459|390|2737|求高手解答
20161102151459|391|2738|小八MT1.6刚刚开完磨合期，现在3300多公里，和大家分享下油耗
20161102151459|392|2739|我是12年11月买的1.5的英伦金刚，现在开空调怎么不凉
20161102151459|392|2740|而且打开空调的内循环有很大的灰尘味道是怎么回事
20161102151459|392|2741|有知道的帮回答下
20161102151459|393|2742|载重多少公斤没事想拉了货出去玩可以拉了人
20161102151459|394|2743|感觉车子里有静电，怎么办
20161102151459|395|2744|日前，一份“健康汽车”检测报告显示，有11款被检测车型内饰中的致癌物多环芳烃含量超标
20161102151459|395|2745|一石激起千层浪，汽车空气污染问题再次成为受关注的焦点
20161102151459|395|2746|我国于2012年3月开始正式实施《乘用车内空气质量评价指南》，明确规定了有关苯、甲苯、二甲苯、乙苯、苯乙烯、甲醛、乙醛、丙烯醛8种常见的车内挥发性有机物浓度的限值，依次督促汽车企业重视产品质量，减少车辆空气污染
20161102151459|395|2747|但是，由于没有强制力量，该《指南》所起作用有限，很难起到作用
20161102151459|395|2748|中国人对于汽车空气污染问题一直都不太关注，但它给消费者带来的危害却不少
20161102151459|395|2749|中国室内装饰协会空气监测中心曾对200辆车进行检测，结果发现，若参照室内空气质量标准，近90%的汽车都存在车内空气甲醛或苯含量超标问题，而且大部分车辆甲醛超标都在五六倍以上，其中新车车内的空气质量最差
20161102151459|395|2750|国外的一项研究测试更是表明：新车出厂后，车内有害气体浓度的挥发时间可持续6个月以上，这6个月内，可导致乘车者身体不适，严重时甚至还可能引发车祸
20161102151459|395|2751|一项调查显示，许多消费者对国内新车空气质量超标的担忧一直存在
20161102151459|395|2752|多达52%的人认为90%以上的车型都存在空气污染，并可能损害健康
20161102151459|395|2753|因汽车空气污染，身体健康受到影响的消费者也不在少数，由于缺乏相关经验，许多人甚至在身体出现病痛之后，并不知道罪魁祸首来自汽车空气污染
20161102151459|395|2754|有业内人士认为，中国汽车空气污染迟迟难以得到重视，跟国内汽车消费文化还不成熟有很大关系
20161102151459|395|2755|国内消费者往往更加重视产品配置和价格，因而忽略了车内空气质量这些“细节”
20161102151459|395|2756|从厂家来说，没有严格法规的约束，自然不会给予更多重视
20161102151459|395|2757|更为关键的是，到目前为止，国内缺乏权威的检测机构，无法给出合法的鉴定结果
20161102151459|395|2758|据了解，车内空气污染主要来自于皮革、纺织品、塑料配件、胶合剂等内装饰材料，它们散发出的苯、甲醛、二甲苯等有毒气体，对人体肝、肾、呼吸系统、造血器官、免疫功能等会造成严重危害
20161102151459|395|2759|“我国虽然开始正式实施《乘用车内空气质量评价指南》，但这一标准只具有推荐性而不具备法律约束，这差不多只是一纸空文，而不会促进任何实质性的改善
20161102151459|395|2760|”汽车专家贾新光（微博)说
20161102151459|395|2761|因此在政府没有出台强制性标准的前提下，汽车内部空气质量的控制关口落在了整车厂的采购标准上，为控制好车内空气质量带来了更大的难度
20161102151459|395|2762|反观欧美等国，他们在改善车内空气质量方面，更加注重从源头把关，对内饰材料有严格强制标准，且要求汽车生产商使用无污染的水性漆和相对环保的胶粘剂
20161102151459|395|2763|而且欧盟许多国家也早已出台关于车内空气质量的认证标准
20161102151459|395|2764|对于如何尽量减少汽车空气污染，一些相关人士建议，新车在使用过程中，应尽量多开窗户，保持通风；同时最好减少使用一些质量低劣的车内装饰材料，以避免更多的污染
20161102151459|395|2765|“要彻底解决汽车空气污染问题，最终还要依靠相关部门制定严格的标准，并强制在企业中推广，这样才能更好地维护消费者的利益
20161102151459|395|2766|”贾新光说
20161102151459|396|2767|85%-----城市交通；10%----国道、省道；5%-----郊游，乡道；308可以吗
20161102151459|397|2768|免费的有吗
20161102151459|398|2769|"????????我是2013年4月6号拿到的车，说到当时买车我觉自己挺好笑的，因为我经常要跑工地（现在公司有车补了赶快下手买车，补贴还不错哦
20161102151459|398|2770|），最早开始去看的的大众的捷达，回家后跟老婆说要买捷达老婆说不要那车太丑，（无语，跑工地要那么漂亮干嘛
20161102151459|398|2771|）
20161102151459|398|2772|????????第二天3月2号我就问我一位同事他的车开的怎么样
20161102151459|398|2773|???????同事回答“还可以呀”
20161102151459|398|2774|???????“那好下午带我去4S看车”我说
20161102151459|398|2775|????????于是下午就屁颠屁颠两个人开着车去4s店?
20161102151459|398|2776|???????当时我本想看C30的，可是一进展厅就被M4那霸气的车头给吸引了
20161102151459|398|2777|???????然后就有了以下的对话：???????销售GG：帅哥看中那款车型
20161102151459|398|2778|????????本人：哥们
20161102151459|398|2779|你有见过这么老的帅哥吗
20161102151459|398|2780|哈弗M4有优惠吗
20161102151459|398|2781|???????销售GG：不好意思，这个没有优惠的，就只有节能补贴3000，我们老板就拿这款车来赚钱的
20161102151459|398|2782|???????本人：真的假的
20161102151459|398|2783|???????销售GG：真的，???????本人：哦，那能送点东西吗
20161102151459|398|2784|像贴膜，发动机护板一类的不能啊
20161102151459|398|2785|???????销售GG：现在没活动,最多就给你一个贴膜，和脚垫
20161102151459|398|2786|???????本人：哦，那我再看一下吧
20161102151459|398|2787|????????然后我就在车周围转了转，看看动机，内部空间，还有四个轮胎以及刹车盘
20161102151459|398|2788|???????第二天3月3号，我带着老婆又去店里，我老婆看了看然后老婆说“嗯，还行“
20161102151459|398|2789|就等你这句话了
20161102151459|398|2790|”哥们有没有车可以试驾”
20161102151459|398|2791|“没有”那哥们回答的很快
20161102151459|398|2792|?????“好吧我就定爵士红的舒适型，多久能拿车“
20161102151459|398|2793|??????”最快一个月”??????于是就定下来了，到了3月26号那哥们给我点电话""沈先生您的车到了"".??????第二天就跑过去验车交钱
20161102151459|398|2794|??????一切都很顺利，就是上牌的时间耽搁太久了，到后来发展到两个小时给4S店打个电话问一下上牌情况，尽管是这样还是到月底才上到车牌，又赶上出差回家太晚没有去提车
20161102151459|398|2795|一直到4月6号拿的车，但是行驶证还没有拿到又不敢出远门，厦门岛内转转
20161102151459|398|2796|????????早上和老婆打的去提车，提车时候很简单因为连续下雨小四也没给我洗也不知道，然后来了个简单的交车仪式
20161102151459|398|2797|车子开到现在已经662公里了，因为经常出差所以就跑的多
20161102151459|398|2798|??以下就是本人拍的认证照片啦
20161102151459|398|2799|烦请版主认证
20161102151459|398|2800|图片已删除图片已删除老婆帮我请的观音
20161102151459|398|2801|图片已删除自己出钱加的导航DVD一体机
20161102151459|398|2802|图片已删除已经开了662公里了，一共加了400的油，现在显示还可以开291公里
20161102151459|398|2803|不知道这样是不是算省油了
20161102151459|398|2804|图片已删除我老家是溧阳的，这是溧阳的标志性艺术-----------立马滚蛋
20161102151459|398|2805|图片已删除2013年3月的车图片已删除图片已删除图片已删除图片已删除??????????????????????"
20161102151459|399|2806|????
20161102151459|400|2807|?????工薪家庭夫妻一年收入共9万块左右，但生活得花掉一半，因为儿子上幼儿园了，想买车，但又怕养不起
20161102151459|400|2808|目前手中有10万块
20161102151459|400|2809|比较喜欢大众POLO(只能低配约7.5万)和长城M4（约6.5万），这俩中那个耐用、皮实、经济、实惠，大家认为买那个车好啊，给点建议
20161102151459|401|2810|自从决定买CC那天开始，每天回来第一件事就是来CC论坛看看2013款上市进程
20161102151459|401|2811|虽说在网上已经看到了新款的样子，虽对大众脸不是很满意，但是确对LED大灯很喜欢
20161102151459|401|2812|而且有点小期待新款会有一些什么新的升级配置，所以总是不愿意出手2012款
20161102151459|401|2813|可是又很期待早日成为CC一员
20161102151459|401|2814|等车的日子好难过……
20161102151459|402|2815|一样的逸迷，一样的爱国心，曾纠结于小逸的大气，跟小毛病，最终下决心入手了一样的4s，一样的车，为啥能用差的离谱的价格伤害一样的爱国心啊，无语，上海的车牌是贵，可车子也是便宜的离谱，一样的小逸便宜一万多了都是劳动人民，本着省钱就是道理的原则，特来向广大逸友求助异地购车可行吗
20161102151459|402|2816|有哪位有过异地购经验的，我竖起耳朵听，谢谢了
20161102151459|403|2817|听一哥们儿说2.0L手动挡的没有小马拉大车的感觉，列位谁有经验啊
20161102151459|403|2818|我觉得价位还可以接受，我也比较喜欢手动挡的，驾驶性好，有感觉
20161102151459|404|2819|揭开防滑垫，发现有部分掉漆，有什么好的补救措施
20161102151459|405|2820|家里说要买车，然后我看中的是索兰托，我爸喜欢全新胜达，也分别考虑了翼虎，指南者，自由客，ix35听说日系车降价比较厉害，不过我和我爸都不考虑日系车，比较了下，还是考虑入手翼虎，到4s打听，要加价2-3W果断就排除了，然后就选择ix35，2.0精英两驱版了，优惠也比较多，入手了
20161102151459|405|2821|订了之后，然后回家在具体了解了下这车，之前只是考虑过这车，没有太具体了解
20161102151459|405|2822|然后就看到了这车的一些问题，有个塌屁股的问题，貌似比较严重吧，还有什么异响，2.0的油耗高吗，不知道我现在订的2012款的这车，这些问题解决没有，还有那些问题需要注意的，请教下各位，这车值得入手不，谢谢
20161102151459|406|2823|跟经销商谈的价格是95800，1?6自豪，送真皮座椅，倒车影像
20161102151459|406|2824|大家认为合适
20161102151459|407|2825|欢迎邹平开K2的朋友们加入我们邹平起亚K2群这个大家庭来，群号：286759136（车行天下-起亚）
20161102151459|408|2826|"????本人昨天去订的车,做的车贷,在论坛上发了个""订车了,订车了""的贴子,(http://club.autohome.com.cn/bbs/thread-c-2927-21735024-1.html#12)????接下来有网友吐槽说据外部消息,十一全系降三万,做为一个消费者,当然都希望买到又便宜又好的车子,但我依然出手订车,当然不是没考虑过胜达降价的问题,我想从下面几个方面说说胜达到底会不会降价:全新胜达由北现第三工厂产生?????北现第三工厂采用全新的生产线,先进的技术,新的工艺和设备,?????看过胜达实车的车友相信都有感受,全新胜达确实和以前的现代车不一样了,有了质的提升.????再来说说第三工厂的产能,三厂将生产朗动和全新胜达,还有一款中型车未上市,介于朗动和索八之间的.目前应该是一期,年生产能力在30万辆,也就是说朗动和全新胜达的总产辆是30,产量不是很大.全新胜达的市场定位,锁定主要竟争对手是汉兰达和途观,再来说说中国市场,中国的汽车市场由于大众,本田,丰田,进入比较早,我想大众之所以给大家留下比较深的印像应该是从桑塔纳和捷达开始的吧,给大家留下了神车的印像,不可否认,确实很皮实,.现在买20多万车的主流群体,应该是60-70后,因为在他们的印像里就是大众,本田,丰田.1-现代汽车销量现在已经是全球第四了,现代进入中国十年,从伊兰特,悦动,索八,IX35,都给大家留下的深刻的印像.正在逐步向高端市场进军,胜达就是个例子,采用新工艺,新设备,新流水线,从这点考虑,新胜达,不会轻易降价,2-再来说说全新胜达的市场定位不管是从尺寸、动力、配置和价格来看，全新胜达的市场定位很明显是往下攻击20万元级SUV市场中的高端车型，往上分流大中型国产SUV的主力车型，也就是说，全新胜达意图是在途观和汉兰达之间的狭小市场里找到生存空间
20161102151459|408|2827|然而，目前途观的月销量在15000辆左右，汉兰达则在7000辆上下，也就是说，这个空间的市场潜力相当巨大
20161102151459|408|2828|途观的主力车型为1.8T的22万~23万元，汉兰达的主力车型为2.7L的27万~29万元，全新胜达的主力车型为2.4L的24万~25万元
20161102151459|408|2829|结论很清晰，对于途观，它有空间尺寸和配置优势，对于汉兰达有价格,配置优势，所以全新胜达的定位必能获取分流创收的成效
20161102151459|408|2830|相信关注新胜达的车友也都有比较过了,从一二月的销售情况来看,也验证了其市场定位的准确性,每月6000台左右的销量,,所以从市场定位来也不会轻意降价.3-从产能及销售压力上看全新胜达年预计销售目标是8万量,而且没有给ssss店销售任务,现在每月的销量在6000左右,目前看与销售目标基本持平,所以从这方面看降价可能性也很小,4-新车上市也不会轻易降价,即使降了也不会一下子降很多,也应该是逐步的降,如果说要等五一看看有不有活动,必竟时间不是很长,但十一还要好几个月,如果十一不降呢,是不是还要等到年底,年底还不降,是不是还要等到明年.汽车销售就都会降价的,这是很正常的现像,早开早享受,至于你买不买,反正我买了.全新胜达销售有地区差异,有的地方降了并不代表你那里也会降"
20161102151459|409|2831|纠结啊??三菱劲炫还是XV
20161102151459|410|2832|我的13代皇冠舒适版的车型只是单碟的DVD,但网上车型配置参数中说是多碟的,我怀疑是否4S店自行改装的车,按原装车来买骗我们,郁闷着
20161102151459|411|2833|里程碑写得比较主观，不喜烦请忽略，thx
20161102151459|412|2834|央视报导:日本4家三百多万辆车要召回，气囊有问题
20161102151459|413|2835|这点刮痕严重吗
20161102151459|413|2836|都凹进去了，修起来容易吗，多少钱啊
20161102151459|414|2837|?据说今年天津要限号了，本来要等5月1提车，但是要提前了，手动GLS裸车16.4万，送阿尔法的全车膜，送先锋4件套
20161102151459|414|2838|送脚垫
20161102151459|414|2839|大神们
20161102151459|414|2840|?这个价格到底贵不贵啊
20161102151459|414|2841|明天就要订车了
20161102151459|415|2842|是3个月吗
20161102151459|416|2843|车子转眼又该三保了
20161102151459|416|2844|不想去4S做了
20161102151459|416|2845|大伙给个意见
20161102151459|417|2846|前减换了KYB，四轮定位搞了三次车子还是跑偏，方向盘不正，打算去4S再弄，钱花不少了，但是花钱倒还好，就是不知道能不能搞好，弄不好又白花钱，浪费时间，郁闷的很，拆下的前减有一个坏了，不反弹，弹簧也换了加高的，换下的应该还好，不知道有什么用，车子升高的时候发现三个轮毂都变形了，没变形的是刚换的，右前变形太严重，把备胎换上了，备胎还是全新的，比其他轮胎都大，因为从没用过，现在车子来着很别扭，方向硬，不正，轮子跑偏，过烂路吱吱响，好像弹簧的声音，不知道哪来的，玻璃不敢半开，响起来跟面包车一样，发动机仓吱吱响，不敢乱找人，怕越修越坏，很郁闷啊，发发牢骚上来，最近钱没少花，车越来越难开了，不太想开了
20161102151459|418|2847|为什么我的平均油耗才8.2啊，是不是不准
20161102151459|418|2848|还是新车需要设定什么啊，才跑了120公里
20161102151459|419|2849|哪位同学明白3008的底盘结构和特点
20161102151459|419|2850|能给吗
20161102151459|419|2851|和308／408等家轿底盘有啥区别
20161102151459|419|2852|真心求教
20161102151459|420|2853|怠速时方向助力沉，一梗一梗的，上去两千转就好，助力油也不少，方向打不动时能听见油泵响，求助是不是助力泵坏了
20161102151459|421|2854|从逛论坛到现在有两三年了，汽车知识学了不少，专业人士大有人在，受益匪浅，可总是有类人让人心里不痛快，就是车托和车黑，我们看过不少准车主的提车作业和用车心得，但这些是和托儿黑儿们的文章是截然不同的，是不修饰的，是朴实的，准车主都在用车，情况大多相同，是有共同点的，文字多是繁琐细碎的，这类文不用考虑什么逻辑啊文采啊，版面啊，随性而发，有就是有，没有就是没有，对自己遇到的故障感情流露的是自然的，对车辆的优点和自己买车的初衷是大致相符的，你们大可知道，但凡厂家车辆更新换代，总有人跳出来大肆写文章给市场做足了铺垫，你们说说，普通消费者，准车主们谁没事闲的整这些，除了汽车之家等汽车网站的编辑们能有这些功底，有足够的消息来源，有参数数据，那只有厂家的托儿们和竞争对手的黑儿们了，我们消费者就只有围观的份了
20161102151459|421|2855|准车主当然希望自己买的车得到周围人的认可，但是最重要的是自己的利益是不是得到保障
20161102151459|421|2856|当一个车的缺点很明显的时候，就是车托和车黑博弈的时候，车黑要把帖子顶上去，车托就想方设法把帖子沉下去
20161102151459|421|2857|我们应该反对那些文章整的华丽丽的明显为厂家宣传的帖子，因为这对准车主不是什么好事，宣传内容大多华而不实，大众集团在中国对消费者无理的傲慢就是这么惯出来的，他们已经肆无忌惮到给汽车铺沥青了
20161102151459|421|2858|那些买车的不一定非得买某辆车，论坛最大的利益相关者是准车主们，持币代购者做的就是瞪大眼睛分清是非
20161102151459|421|2859|厂家和车主永远是利益的博弈者，是不可调和的，是最敌视的，当然也不排除某些车主犹如追逐偶像似的看自己的车就是个宝，别人的车就是个渣，对自己的宝四处招摇以满足自己的变态的虚荣，这都是不成熟的汽车消费文化环境和物欲横流的中国当代所导致的
20161102151459|422|2860|2.0N版，黑色和白色，到底该选哪个啊
20161102151459|423|2861|屁股有个二十多厘米的备胎倒车雷达估计提示就不管用啦倒车可要多加小心点
20161102151459|424|2862|????去年就想换车了，因为我开车小10年了，只喜欢开手动挡，自动挡开着想睡觉
20161102151459|424|2863|换车肯定也只考虑手动挡
20161102151459|424|2864|从北京车展览看过福克斯ST后并确认要进口引入，从我心里基本已经确认要买福克斯ST了
20161102151459|424|2865|但是上次看汽车之家网站，忽然看到23号全新胜达要上市，并且好象有手动挡车型
20161102151459|424|2866|我媳妇就说这个车挺好看的而且还是SUV，那就等现代发布在看看吧，反正ST也得等
20161102151459|424|2867|23号发布后我看了一下手动档配置后，并不是非常满意，（不是四驱
20161102151459|424|2868|而且低配有点寒酸，连氙气大灯都不给，就别说一键启动和无钥匙进入了），我跟我媳妇说这个配置低点，那等过完年ST到店有展车了，看看情况在决定买那个吧，年后3月15，我们一起去了欧德宝的北方长福，看到ST后，我媳妇感觉车子有点小还是想买SUV，但是也被那座椅和内饰有点小打动，刚叫销售过来，销售直接说这车现在不能卖，没有备案，怎么也得等3个月才能上牌
20161102151459|424|2869|正好汽车城里面有北京现代，好吧，带上媳妇去看看全新胜达
20161102151459|424|2870|到了展厅看了一台白色2.4两驱智能展车
20161102151459|424|2871|因为没有手动所以当时提出了试驾大致看看跑起来的效果
20161102151459|424|2872|经过同意跑了一圈
20161102151459|424|2873|觉得还行吧
20161102151459|424|2874|我看出来我媳妇眼睛有点冒光了，心想买车也得让媳妇满意，而且ST还不能上牌也不知道得等什么时候，考虑了一下，为了满足媳妇和家用，算了，毕竟我也是过3张的人了，今年又想要个孩子
20161102151459|424|2875|我媳妇总说我开车又太猛，ST让我开她有点害怕危险
